Date,Store,Predicted_Weekly_Sales
2013-07-23,6,1530783.8197104037
2013-07-25,6,1469019.4247898012
2013-07-26,6,1514659.9956305698
2013-07-30,6,1524308.3013863787
2013-08-01,6,1507563.6844992116
2013-08-02,6,1519633.6968676075
2013-08-06,6,1493255.5397463143
2013-08-08,6,1590273.5624337643
2013-08-09,6,1548433.1485437974
2013-08-13,6,1523361.312283203
2013-08-15,6,1515751.7149825767
2013-08-16,6,1479530.707299687
2013-08-20,6,1531945.2368017659
2013-08-22,6,1511911.658456616
2013-08-23,6,1542476.3309127912
2013-08-27,6,1530825.2477808222
2013-08-29,6,1506559.236144051
2013-08-30,6,1421631.077174157
2013-09-03,6,1517256.8565192074
2013-09-05,6,1424591.4822712988
2013-09-06,6,1514161.222052887
2013-09-10,6,1478389.0456422046
2013-09-12,6,1514834.2708376646
2013-09-13,6,1495504.3250254989
2013-09-17,6,1557236.1542563215
2013-09-19,6,1603054.2864308357
2013-09-20,6,1492415.3897296414
2013-09-24,6,1482273.3497805297
2013-09-26,6,1509682.205533266
2013-09-27,6,1462150.4190163463
2013-10-01,6,1508361.2643444985
2013-10-03,6,1431588.3240357414
2013-10-04,6,1565932.7266740277
2013-10-08,6,1543003.575933367
2013-10-10,6,1547689.3591580018
2013-10-11,6,1565482.1286397055
2013-10-15,6,1648758.7378194183
2013-10-17,6,1550846.6150063723
2013-10-18,6,1533946.0320720747
2013-10-22,6,1502661.2858785242
2013-10-24,6,1484087.318572335
2013-10-25,6,1500895.1863815635
2013-10-31,6,1557568.0053196624
2013-11-01,6,1531061.5623289496
2013-11-07,6,1550995.6142899022
2013-11-08,6,1465143.225026697
2013-11-14,6,1505361.581995897
2013-11-15,6,1566587.4369478375
2013-11-21,6,1498678.0610842183
2013-11-22,6,1535005.8604851887
2013-11-28,6,1510355.3361171037
2013-11-29,6,1433279.5271407366
2013-12-05,6,1556220.6799239367
2013-12-06,6,1537536.4774249792
2013-12-12,6,1468616.3774890676
2013-12-13,6,1878428.3769005388
2013-12-19,6,1554256.1313979402
2013-12-20,6,1356583.2748059407
2013-12-26,6,1456782.8058464676
2013-12-27,6,1512819.0698637515
2013-01-02,7,572081.7101144195
2013-01-03,7,550977.7806625366
2013-01-09,7,871369.4558052346
2013-01-10,7,958338.8546862975
2013-01-16,7,503367.87968441844
2013-01-17,7,577994.9175080061
2013-01-23,7,613237.4602448344
2013-01-24,7,592315.2372678071
2013-01-30,7,488478.98557537794
2013-01-31,7,560694.0260347128
2013-02-01,7,750373.0690710843
2013-02-06,7,509101.11514787376
2013-02-07,7,548359.3480467349
2013-02-08,7,869949.7431596741
2013-02-13,7,512917.34192989767
2013-02-14,7,544078.540017873
2013-02-15,7,526485.3767521977
2013-02-20,7,460622.3529923558
2013-02-21,7,580759.4401149452
2013-02-22,7,541658.5551222563
2013-02-27,7,598406.1532476246
2013-02-28,7,493267.88949012756
2013-03-01,7,527162.0802981108
2013-03-05,7,611016.9956231862
2013-03-07,7,518872.20506983995
2013-03-08,7,536653.5389644355
2013-03-12,7,498143.23887972534
2013-03-14,7,554022.5340441167
2013-03-15,7,618211.1226450801
2013-03-19,7,520971.27919079363
2013-03-21,7,892491.0734376088
2013-03-22,7,598525.4473894536
2013-03-26,7,582275.8952757865
2013-03-28,7,573542.6267934144
2013-03-29,7,606348.3482093215
2013-04-02,7,527114.3863958269
2013-04-04,7,584044.936018467
2013-04-05,7,593316.311057061
2013-04-09,7,688390.1027970463
2013-04-11,7,503298.7504763752
2013-04-12,7,596383.2654650658
2013-04-16,7,490879.8178833425
2013-04-18,7,596203.0947595537
2013-04-19,7,500388.90588240325
2013-04-23,7,599080.7678092271
2013-04-25,7,564988.2861644626
2013-04-26,7,468551.91206395626
2013-04-30,7,549541.5835479498
2013-05-02,7,505638.8415772021
2013-05-03,7,484753.46822601557
2013-05-07,7,540343.3023934811
2013-05-09,7,658695.1572028697
2013-05-10,7,483542.3343078345
2013-05-14,7,491751.0550222099
2013-05-16,7,552414.5403602719
2013-05-17,7,557654.3108982891
2013-05-21,7,499319.87904664874
2013-05-23,7,490002.8445979208
2013-05-24,7,527191.0395668894
2013-05-28,7,575276.4810668826
2013-05-30,7,550860.1960291415
2013-05-31,7,578725.7674553096
2013-06-04,7,577376.1149445623
2013-06-06,7,662538.4571923018
2013-06-07,7,540226.1000487059
2013-06-11,7,563218.884134844
2013-06-13,7,570339.6008189768
2013-06-14,7,560962.0085725486
2013-06-18,7,551398.5622664839
2013-06-20,7,488540.47469751537
2013-06-21,7,525754.7737497091
2013-06-25,7,477235.34988339245
2013-06-27,7,615194.2794808894
2013-06-28,7,454159.92321127653
2013-07-02,7,582534.1511013657
2013-07-04,7,502621.43847182393
2013-07-05,7,574786.8604155034
2013-07-09,7,587623.2260961086
2013-07-11,7,488059.1940435171
2013-07-12,7,538941.3469362855
2013-07-16,7,563023.8670845777
2013-07-18,7,578995.8835261464
2013-07-19,7,533583.0740795732
2013-07-23,7,573028.8378347456
2013-07-25,7,501075.687559396
2013-07-26,7,473036.09829592705
2013-07-30,7,467367.90926763415
2013-08-01,7,473097.43569375575
2013-08-02,7,472701.03274704516
2013-08-06,7,444535.39922350645
2013-08-08,7,556784.2372825891
2013-08-09,7,499715.5970682204
2013-08-13,7,434062.2620525956
2013-08-15,7,485071.43331995606
2013-08-16,7,503580.71259869635
2013-08-20,7,537926.6510141045
2013-08-22,7,571938.481447652
2013-08-23,7,913614.1325973198
2013-08-27,7,646006.1988246739
2013-08-29,7,569663.1950649917
2013-08-30,7,471542.35376285017
2013-09-03,7,492808.4723279029
2013-09-05,7,530843.6787186116
2013-09-06,7,491777.3953114897
2013-09-10,7,450364.4772808403
2013-09-12,7,458777.87932373583
2013-09-13,7,519701.82794322073
2013-09-17,7,533023.419559598
2013-09-19,7,521284.4388868809
2013-09-20,7,546076.2933246344
2013-09-24,7,578187.6522477269
2013-09-26,7,454093.5422357172
2013-09-27,7,596958.6825955063
2013-10-01,7,456735.44318675995
2013-10-03,7,452808.5305477679
2013-10-04,7,500859.3651878685
2013-10-08,7,621602.5345016867
2013-10-10,7,526174.2005292922
2013-10-11,7,573742.5854192376
2013-10-15,7,543135.2058340013
2013-10-17,7,472741.2216486037
2013-10-18,7,510089.8797196746
2013-10-22,7,478047.84997063875
2013-10-24,7,475127.6056598127
2013-10-25,7,506199.84559203684
2013-10-31,7,454302.21357414126
2013-11-01,7,497835.2146399766
2013-11-07,7,570866.5235684663
2013-11-08,7,697211.9178022295
2013-11-14,7,604566.4511363357
2013-11-15,7,583844.556858927
2013-11-21,7,450765.1352546662
2013-11-22,7,443788.65310689807
2013-11-28,7,540285.5358166099
2013-11-29,7,334336.2337387502
2013-12-05,7,460716.600766927
2013-12-06,7,505568.9682106823
2013-12-12,7,859509.260435544
2013-12-13,7,557065.6430435628
2013-12-19,7,460313.7393516451
2013-12-20,7,805568.7574654147
2013-12-26,7,549862.2186153084
2013-12-27,7,670834.3957124352
2013-01-02,8,1121260.4454081357
2013-01-03,8,1222858.856512569
2013-01-09,8,1101696.5020415112
2013-01-10,8,1101274.5274804458
2013-01-16,8,1331728.2524087727
2013-01-17,8,1198928.7971081361
2013-01-23,8,1155597.1925267428
2013-01-24,8,1088462.881744936
2013-01-30,8,1216577.029245004
2013-01-31,8,1206440.8832126558
2013-02-01,8,1086425.2680114582
2013-02-06,8,1208557.2100364864
2013-02-07,8,1157002.3522637263
2013-02-08,8,1201133.9980809689
2013-02-13,8,1093995.3362084553
2013-02-14,8,1137436.9455180168
2013-02-15,8,1199733.4780130908
2013-02-20,8,1199193.7636516765
2013-02-21,8,1190528.488857545
2013-02-22,8,1203675.6849861294
2013-02-27,8,1156526.3181095943
2013-02-28,8,1179332.5036037639
2013-03-01,8,1147244.976787746
2013-03-05,8,1148830.5698598549
2013-03-07,8,1110420.9953080937
2013-03-08,8,1186781.058809355
2013-03-12,8,1049842.2900962606
2013-03-14,8,1158413.6289018244
2013-03-15,8,1148039.2727380544
2013-03-19,8,1102071.146116823
2013-03-21,8,1093597.3479012698
2013-03-22,8,1150815.8931507543
2013-03-26,8,1099805.2634960115
2013-03-28,8,1435589.3068549037
2013-03-29,8,1194754.7891895548
2013-04-02,8,1236725.8007583842
2013-04-04,8,1205590.8667952195
2013-04-05,8,1213796.160120383
2013-04-09,8,1162043.7581537664
2013-04-11,8,1454334.7137794867
2013-04-12,8,1160104.6558091044
2013-04-16,8,1036344.8952012956
2013-04-18,8,1182282.4740663022
2013-04-19,8,1088454.467624791
2013-04-23,8,1095475.5386380628
2013-04-25,8,1074793.7735274807
2013-04-26,8,1055700.6314374208
2013-04-30,8,1120426.850187406
2013-05-02,8,1179810.8742783964
2013-05-03,8,1111253.2773539647
2013-05-07,8,1192832.7923344448
2013-05-09,8,1163357.2221658528
2013-05-10,8,1108746.690694943
2013-05-14,8,1155212.8813625947
2013-05-16,8,1099038.2072377652
2013-05-17,8,1187860.005026929
2013-05-21,8,1089422.6795563176
2013-05-23,8,1143098.0971220285
2013-05-24,8,1513617.7400954738
2013-05-28,8,1176881.0691702887
2013-05-30,8,1105147.4489314705
2013-05-31,8,1140265.752249226
2013-06-04,8,1167065.4337845147
2013-06-06,8,1094506.8346827254
2013-06-07,8,1121643.1178625226
2013-06-11,8,1155572.9610381052
2013-06-13,8,1101415.5871208236
2013-06-14,8,1172514.3579197451
2013-06-18,8,1153261.110341847
2013-06-20,8,1053421.794822432
2013-06-21,8,1118930.1149310991
2013-06-25,8,1055645.2431279272
2013-06-27,8,1088778.7845295295
2013-06-28,8,1159064.4862253144
2013-07-02,8,1145438.8574772999
2013-07-04,8,1138440.3148259744
2013-07-05,8,1118879.5064884275
2013-07-09,8,1155414.311921738
2013-07-11,8,1209792.8962765113
2013-07-12,8,1141302.6806143299
2013-07-16,8,1102641.477487892
2013-07-18,8,1109266.769979991
2013-07-19,8,1156155.1237846166
2013-07-23,8,1163205.6419273764
2013-07-25,8,1095184.131416291
2013-07-26,8,1132646.8828555942
2013-07-30,8,1046253.2545719594
2013-08-01,8,1132530.3149979115
2013-08-02,8,1120664.5821707398
2013-08-06,8,1126909.70471593
2013-08-08,8,1149156.9689677656
2013-08-09,8,1165937.124541618
2013-08-13,8,1103245.8920525014
2013-08-15,8,1125511.3337995112
2013-08-16,8,1086391.2335353345
2013-08-20,8,1106568.334563382
2013-08-22,8,1163326.3412144482
2013-08-23,8,1252452.5544637144
2013-08-27,8,1117256.5279129893
2013-08-29,8,1047399.8017037213
2013-08-30,8,1073886.7816517204
2013-09-03,8,1149194.6366667897
2013-09-05,8,1118835.2224065885
2013-09-06,8,1147300.4974890798
2013-09-10,8,1041823.8587297648
2013-09-12,8,1152485.8808448762
2013-09-13,8,1161790.8848639354
2013-09-17,8,1101223.2920851037
2013-09-19,8,1071650.7745461613
2013-09-20,8,1148788.303471528
2013-09-24,8,1080854.5545171276
2013-09-26,8,1157145.9060547203
2013-09-27,8,1164378.31173414
2013-10-01,8,1125181.4338173494
2013-10-03,8,1082820.582997799
2013-10-04,8,1030061.2200911716
2013-10-08,8,1154335.9671396986
2013-10-10,8,1086956.7447791994
2013-10-11,8,1413775.6892605498
2013-10-15,8,1144928.4295868203
2013-10-17,8,1036861.9487512931
2013-10-18,8,1152754.6764091998
2013-10-22,8,1156235.852490358
2013-10-24,8,1173138.2851019725
2013-10-25,8,1152281.5051365793
2013-10-31,8,1078073.4825033098
2013-11-01,8,1129719.4458632022
2013-11-07,8,1085039.8115393668
2013-11-08,8,1110405.5104050934
2013-11-14,8,1135259.1384474337
2013-11-15,8,1151358.8114128038
2013-11-21,8,1164132.397650808
2013-11-22,8,1110211.271339491
2013-11-28,8,1116122.8891251683
2013-11-29,8,1041171.6457055211
2013-12-05,8,1106418.0958637893
2013-12-06,8,1132498.598310098
2013-12-12,8,1108162.4499650523
2013-12-13,8,1116849.7917236313
2013-12-19,8,1057960.6922717392
2013-12-20,8,1068797.715608865
2013-12-26,8,1032899.4909409732
2013-12-27,8,1072936.6315861866
2013-01-02,9,1056899.414531432
2013-01-03,9,1022811.0187437385
2013-01-09,9,1122569.059615776
2013-01-10,9,1120330.313657418
2013-01-16,9,1073638.7876309082
2013-01-17,9,1007704.5127811283
2013-01-23,9,1083615.9838926569
2013-01-24,9,1443722.6905543208
2013-01-30,9,1079625.4921341985
2013-01-31,9,1077440.5068754852
2013-02-01,9,994641.7724660262
2013-02-06,9,1079037.4065131992
2013-02-07,9,1109702.1705559045
2013-02-08,9,1099263.589404054
2013-02-13,9,1030280.5218573883
2013-02-14,9,1065418.902222164
2013-02-15,9,1441432.3530116156
2013-02-20,9,1089708.8624926135
2013-02-21,9,1069098.3013969064
2013-02-22,9,1043088.1372829899
2013-02-27,9,1042145.423653625
2013-02-28,9,1111761.6147289798
2013-03-01,9,1020676.8893706277
2013-03-05,9,1033068.8441430479
2013-03-07,9,998153.6389223412
2013-03-08,9,1056126.0027824417
2013-03-12,9,1017212.2224405184
2013-03-14,9,1090257.7897782326
2013-03-15,9,962707.8539876565
2013-03-19,9,1033188.5719274953
2013-03-21,9,989926.5322351158
2013-03-22,9,1005012.1012411565
2013-03-26,9,1066485.5955425724
2013-03-28,9,998996.9676756412
2013-03-29,9,970617.5871476978
2013-04-02,9,975886.2391478345
2013-04-04,9,1017458.169664219
2013-04-05,9,1083707.2560656741
2013-04-09,9,1072112.8495846242
2013-04-11,9,965136.98851154
2013-04-12,9,1095047.9076795354
2013-04-16,9,973743.4627136961
2013-04-18,9,1028522.4623629451
2013-04-19,9,1038933.4769861698
2013-04-23,9,1068052.9238890558
2013-04-25,9,982075.4228156358
2013-04-26,9,1062685.182821855
2013-04-30,9,1073531.4787099287
2013-05-02,9,1042493.3780321032
2013-05-03,9,1047644.7548543066
2013-05-07,9,1014464.3877619877
2013-05-09,9,1087662.8115286753
2013-05-10,9,1012485.6083889455
2013-05-14,9,975512.4546530992
2013-05-16,9,994942.2763204202
2013-05-17,9,1072595.3103410825
2013-05-21,9,1051951.7857177034
2013-05-23,9,1010614.9623828381
2013-05-24,9,1442005.7329642773
2013-05-28,9,1038156.1707666293
2013-05-30,9,1050093.456892766
2013-05-31,9,1006414.6304722056
2013-06-04,9,1073021.9802568704
2013-06-06,9,1029643.0002102628
2013-06-07,9,961819.6180154309
2013-06-11,9,1055000.082140267
2013-06-13,9,1081111.0173879564
2013-06-14,9,1047208.16285263
2013-06-18,9,1412660.622364007
2013-06-20,9,1061203.604206778
2013-06-21,9,1069750.3492912948
2013-06-25,9,1042023.849133335
2013-06-27,9,974687.3780811727
2013-06-28,9,965419.1717453897
2013-07-02,9,1028719.0611639246
2013-07-04,9,1054584.0727141574
2013-07-05,9,1065648.060475029
2013-07-09,9,1038934.2319280654
2013-07-11,9,1067459.7856843993
2013-07-12,9,1383230.966976583
2013-07-16,9,973230.008297205
2013-07-18,9,1049490.867087476
2013-07-19,9,1422915.3071248084
2013-07-23,9,1062978.2481006905
2013-07-25,9,1062418.8739635497
2013-07-26,9,949280.3800473884
2013-07-30,9,1098260.8340307027
2013-08-01,9,1021181.4528997019
2013-08-02,9,1030664.3058808371
2013-08-06,9,1024497.0201093629
2013-08-08,9,949484.2160501555
2013-08-09,9,928454.2058094665
2013-08-13,9,1047431.2818795219
2013-08-15,9,1041588.5197977051
2013-08-16,9,1042707.2395304814
2013-08-20,9,1364156.8970137835
2013-08-22,9,1054820.2701109052
2013-08-23,9,1045868.9105471224
2013-08-27,9,942373.3862046972
2013-08-29,9,1066953.1216523275
2013-08-30,9,900159.6905084103
2013-09-03,9,1279901.280060321
2013-09-05,9,924354.9157311767
2013-09-06,9,982583.7127526551
2013-09-10,9,1096333.1603869721
2013-09-12,9,1056432.5529479012
2013-09-13,9,1045361.7883000076
2013-09-17,9,961698.2035073414
2013-09-19,9,1080822.838097982
2013-09-20,9,1066206.7852716595
2013-09-24,9,1035990.0267452747
2013-09-26,9,1036075.9783923402
2013-09-27,9,1051380.7129649892
2013-10-01,9,976841.2765037715
2013-10-03,9,1067041.2875110954
2013-10-04,9,1044166.6296374649
2013-10-08,9,935860.329612568
2013-10-10,9,957036.5090435371
2013-10-11,9,1002360.9943473116
2013-10-15,9,1015201.1186632365
2013-10-17,9,961550.6675121188
2013-10-18,9,1023695.2246976197
2013-10-22,9,1068588.2301374823
2013-10-24,9,982864.220381245
2013-10-25,9,1023987.2766890153
2013-10-31,9,955420.7920452207
2013-11-01,9,1064006.1978018358
2013-11-07,9,1006663.9833921939
2013-11-08,9,1002365.7947216108
2013-11-14,9,995844.7575702667
2013-11-15,9,998772.5809981376
2013-11-21,9,1012972.045576781
2013-11-22,9,1385272.6409934983
2013-11-28,9,1022489.695326373
2013-11-29,9,913531.6902674958
2013-12-05,9,956923.9798761606
2013-12-06,9,924825.3350617737
2013-12-12,9,1004332.237384215
2013-12-13,9,932024.8211157545
2013-12-19,9,936670.971547246
2013-12-20,9,891968.4598285705
2013-12-26,9,1033598.3875546977
2013-12-27,9,1051222.7493279204
2013-01-02,10,1080326.385421142
2013-01-03,10,1178867.4497438818
2013-01-09,10,1139524.9854152128
2013-01-10,10,1184614.8437160403
2013-01-16,10,1200035.0767223835
2013-01-17,10,1214529.1920034662
2013-01-23,10,1180874.0499605015
2013-01-24,10,1203820.4925986081
2013-01-30,10,1200205.348753281
2013-01-31,10,1214935.9855387583
2013-02-01,10,1163413.3887300566
2013-02-06,10,1161406.1958651394
2013-02-07,10,1193782.9615820572
2013-02-08,10,1135846.6828248873
2013-02-13,10,1121483.545964837
2013-02-14,10,1198602.1657546908
2013-02-15,10,1129110.9415392801
2013-02-20,10,1137438.198576063
2013-02-21,10,1183993.0632570311
2013-02-22,10,1124454.8818829209
2013-02-27,10,1191362.277935274
2013-02-28,10,1223340.46255216
2013-03-01,10,1146146.8142386526
2013-03-05,10,1188770.1525245458
2013-03-07,10,1335921.7468652055
2013-03-08,10,1121980.9917388633
2013-03-12,10,1221863.8966604695
2013-03-14,10,1112285.887828052
2013-03-15,10,1237464.867239356
2013-03-19,10,1123634.4456723556
2013-03-21,10,1173119.2243281603
2013-03-22,10,1180373.5635012016
2013-03-26,10,1152600.7021856457
2013-03-28,10,1158138.0048952997
2013-03-29,10,1155012.6053428426
2013-04-02,10,1292513.2350611165
2013-04-04,10,1165067.618161589
2013-04-05,10,1116779.449882634
2013-04-09,10,1138199.2045565322
2013-04-11,10,1145402.4474701285
2013-04-12,10,1207845.7069998235
2013-04-16,10,1182499.9251960889
2013-04-18,10,1206715.860088423
2013-04-19,10,1145694.5742812604
2013-04-23,10,1209709.5433209985
2013-04-25,10,1124995.9030807167
2013-04-26,10,1188294.9497906044
2013-04-30,10,1164083.3581306264
2013-05-02,10,1244415.0598993972
2013-05-03,10,1154838.1590148509
2013-05-07,10,1158749.597758375
2013-05-09,10,1074349.9209797904
2013-05-10,10,1504221.2606332824
2013-05-14,10,1575324.653526798
2013-05-16,10,1097581.2179987654
2013-05-17,10,1153178.2499448583
2013-05-21,10,1096756.7681167647
2013-05-23,10,1130329.2133238316
2013-05-24,10,1210359.2260542512
2013-05-28,10,1202908.4845212847
2013-05-30,10,1089339.9536128119
2013-05-31,10,1153392.5021830872
2013-06-04,10,1156591.2883274108
2013-06-06,10,1081412.3546297327
2013-06-07,10,1192804.8538966253
2013-06-11,10,1153140.056913942
2013-06-13,10,1204734.8805297613
2013-06-14,10,1150445.60031645
2013-06-18,10,1149766.4068488479
2013-06-20,10,1201199.6724775508
2013-06-21,10,1122198.4133926705
2013-06-25,10,1105616.1834630743
2013-06-27,10,1206177.3456104398
2013-06-28,10,1091468.5387331992
2013-07-02,10,1193169.6900690943
2013-07-04,10,1184664.8115704283
2013-07-05,10,1203139.5769216493
2013-07-09,10,1202109.257198222
2013-07-11,10,1524857.0428087413
2013-07-12,10,1116585.7872381732
2013-07-16,10,1074641.8756532148
2013-07-18,10,1158705.0072270483
2013-07-19,10,1172850.3392990828
2013-07-23,10,1074236.0632482544
2013-07-25,10,1106043.3354961202
2013-07-26,10,1089920.4317496046
2013-07-30,10,1480915.3657689467
2013-08-01,10,1173021.6922580898
2013-08-02,10,1104742.4282537848
2013-08-06,10,1148630.1751385555
2013-08-08,10,1161603.0764743611
2013-08-09,10,1170222.9175373241
2013-08-13,10,1409145.1875003502
2013-08-15,10,1453092.1262251586
2013-08-16,10,1072136.9141341299
2013-08-20,10,1108802.518903315
2013-08-22,10,1167070.9172346368
2013-08-23,10,1062332.6832430735
2013-08-27,10,1403602.9003420472
2013-08-29,10,1041680.3900666386
2013-08-30,10,1039643.2070559412
2013-09-03,10,1182175.8247217909
2013-09-05,10,1108595.6524362266
2013-09-06,10,1342294.696738869
2013-09-10,10,1129897.1644694135
2013-09-12,10,1142367.8331269622
2013-09-13,10,1122566.38174434
2013-09-17,10,1071876.9100454524
2013-09-19,10,1162695.1948157474
2013-09-20,10,1181197.3668812811
2013-09-24,10,1191529.0698833466
2013-09-26,10,1057723.649522394
2013-09-27,10,1157392.4258984774
2013-10-01,10,1203854.6827169508
2013-10-03,10,1222645.9919938967
2013-10-04,10,1325311.1846462786
2013-10-08,10,1470456.060167268
2013-10-10,10,1140133.6817934662
2013-10-11,10,1125106.681173496
2013-10-15,10,1084282.634525828
2013-10-17,10,1105955.6343039274
2013-10-18,10,1036697.715357706
2013-10-22,10,1129655.5619443953
2013-10-24,10,1149699.144610636
2013-10-25,10,1159874.755196482
2013-10-31,10,1186597.7130227536
2013-11-01,10,1157705.5879395604
2013-11-07,10,1178088.590132907
2013-11-08,10,1180387.9712410718
2013-11-14,10,1038993.8829705268
2013-11-15,10,1142951.8896061555
2013-11-21,10,1108979.648458667
