Date,Store,Weekly_Sales,Predicted_Weekly_Sales,Combined_Sales
2010-05-14,35,1104277.57,,1104277.57
2010-05-14,36,476733.74,,476733.74
2010-05-14,37,505196.08,,505196.08
2010-05-14,38,346174.3,,346174.3
2010-05-14,39,1226997.7,,1226997.7
2010-05-14,40,907262.47,,907262.47
2010-05-14,41,1116439.02,,1116439.02
2010-05-14,42,564345.55,,564345.55
2010-05-14,43,690851.59,,690851.59
2010-05-14,44,286515.92,,286515.92
2010-05-14,45,758182.2,,758182.2
2010-05-21,1,1399662.07,,1399662.07
2010-05-21,2,1896937.1,,1896937.1
2010-05-21,3,343763.17,,343763.17
2010-05-21,4,1903752.6,,1903752.6
2010-05-21,5,301615.49,,301615.49
2010-05-21,6,1531938.44,,1531938.44
2010-05-21,7,395195.65,,395195.65
2010-05-21,8,818333.21,,818333.21
2010-05-21,9,506274.94,,506274.94
2010-05-21,10,1847613.58,,1847613.58
2010-05-21,11,1271646.62,,1271646.62
2010-05-21,12,958374.56,,958374.56
2010-05-21,13,1853657.6,,1853657.6
2010-05-21,14,2108187.1,,2108187.1
2010-05-21,15,616598.1,,616598.1
2010-05-21,16,435300.51,,435300.51
2010-05-21,17,826626.5,,826626.5
2010-05-21,18,1101621.36,,1101621.36
2010-05-21,19,1377716.17,,1377716.17
2010-05-21,20,1893736.9,,1893736.9
2010-05-21,21,753361.72,,753361.72
2010-05-21,22,979977.89,,979977.89
2010-05-21,23,1327424.28,,1327424.28
2010-05-21,24,1283482.85,,1283482.85
2010-05-21,25,704113.22,,704113.22
2010-05-21,26,986765.01,,986765.01
2010-05-21,27,1836595.58,,1836595.58
2010-05-21,28,1217923.71,,1217923.71
2010-05-21,29,502021.82,,502021.82
2010-05-21,30,455751.84,,455751.84
2010-05-21,31,1337405.6,,1337405.6
2010-05-21,32,1143819.35,,1143819.35
2010-05-21,33,294264.2,,294264.2
2010-05-21,34,913616.32,,913616.32
2010-05-21,35,1078182.18,,1078182.18
2010-05-21,36,474917.98,,474917.98
2010-05-21,37,510494.7,,510494.7
2010-05-21,38,340497.08,,340497.08
2010-05-21,39,1350673.98,,1350673.98
2010-05-21,40,885613.91,,885613.91
2010-05-21,41,1163234.33,,1163234.33
2010-05-21,42,504403.16,,504403.16
2010-05-21,43,672062.08,,672062.08
2010-05-21,44,267065.35,,267065.35
2010-05-21,45,747888.25,,747888.25
2010-05-28,1,1432069.95,,1432069.95
2010-05-28,2,1957113.89,,1957113.89
2010-05-28,3,350089.23,,350089.23
2010-05-28,4,1857533.7,,1857533.7
2010-05-28,5,310013.11,,310013.11
2010-05-28,6,1644470.66,,1644470.66
2010-05-28,7,442734.55,,442734.55
2010-05-28,8,868041.56,,868041.56
2010-05-28,9,558143.53,,558143.53
2010-05-28,10,1904618.17,,1904618.17
2010-05-28,11,1264272.52,,1264272.52
2010-05-28,12,955451.16,,955451.16
2010-05-28,13,1877358.86,,1877358.86
2010-05-28,14,2227152.16,,2227152.16
2010-05-28,15,744772.88,,744772.88
2010-05-28,16,479430.0,,479430.0
2010-05-28,17,872817.62,,872817.62
2010-05-28,18,1256282.79,,1256282.79
2010-05-28,19,1648882.62,,1648882.62
2010-05-28,20,2065984.95,,2065984.95
2010-05-28,21,755214.26,,755214.26
2010-05-28,22,1103740.4,,1103740.4
2010-05-28,23,1571158.56,,1571158.56
2010-05-28,24,1473868.15,,1473868.15
2010-05-28,25,792442.54,,792442.54
2010-05-28,26,1069851.59,,1069851.59
2010-05-28,27,1962468.67,,1962468.67
2010-05-28,28,1176588.25,,1176588.25
2010-05-28,29,577627.66,,577627.66
2010-05-28,30,462474.16,,462474.16
2010-05-28,31,1309437.17,,1309437.17
2010-05-28,32,1205662.85,,1205662.85
2010-05-28,33,279246.33,,279246.33
2010-05-28,34,942868.38,,942868.38
2010-05-28,35,1223777.48,,1223777.48
2010-05-28,36,447050.42,,447050.42
2010-05-28,37,532241.22,,532241.22
2010-05-28,38,326469.43,,326469.43
2010-05-28,39,1365541.59,,1365541.59
2010-05-28,40,1008483.07,,1008483.07
2010-05-28,41,1246654.24,,1246654.24
2010-05-28,42,484097.03,,484097.03
2010-05-28,43,630315.76,,630315.76
2010-05-28,44,291891.01,,291891.01
2010-05-28,45,801098.43,,801098.43
2010-06-04,1,1615524.71,,1615524.71
2010-06-04,2,2102539.93,,2102539.93
2010-06-04,3,396968.8,,396968.8
2010-06-04,4,1903290.58,,1903290.58
2010-06-04,5,337825.89,,337825.89
2010-06-04,6,1857380.09,,1857380.09
2010-06-04,7,509183.22,,509183.22
2010-06-04,8,958225.41,,958225.41
2010-06-04,9,586061.46,,586061.46
2010-06-04,10,1931406.28,,1931406.28
2010-06-04,11,1396322.19,,1396322.19
2010-06-04,12,1049357.36,,1049357.36
2010-06-04,13,2022705.22,,2022705.22
2010-06-04,14,2363601.47,,2363601.47
2010-06-04,15,693192.5,,693192.5
2010-06-04,16,516295.81,,516295.81
2010-06-04,17,876902.87,,876902.87
2010-06-04,18,1271311.76,,1271311.76
2010-06-04,19,1519013.49,,1519013.49
2010-06-04,20,2203619.35,,2203619.35
2010-06-04,21,806012.48,,806012.48
2010-06-04,22,1095539.13,,1095539.13
2010-06-04,23,1514435.51,,1514435.51
2010-06-04,24,1566668.91,,1566668.91
2010-06-04,25,764155.44,,764155.44
2010-06-04,26,1003202.66,,1003202.66
2010-06-04,27,2073102.59,,2073102.59
2010-06-04,28,1543678.02,,1543678.02
2010-06-04,29,588017.66,,588017.66
2010-06-04,30,458343.7,,458343.7
2010-06-04,31,1427624.5,,1427624.5
2010-06-04,32,1149234.96,,1149234.96
2010-06-04,33,285100.0,,285100.0
2010-06-04,34,966187.51,,966187.51
2010-06-04,35,1282378.71,,1282378.71
2010-06-04,36,471088.88,,471088.88
2010-06-04,37,479195.02,,479195.02
2010-06-04,38,376184.88,,376184.88
2010-06-04,39,1512207.95,,1512207.95
2010-06-04,40,1052429.03,,1052429.03
2010-06-04,41,1305068.1,,1305068.1
2010-06-04,42,556046.12,,556046.12
2010-06-04,43,682012.53,,682012.53
2010-06-04,44,282351.82,,282351.82
2010-06-04,45,837548.62,,837548.62
2010-06-11,1,1542561.09,,1542561.09
2010-06-11,2,2025538.76,,2025538.76
2010-06-11,3,355017.09,,355017.09
2010-06-11,4,1870619.23,,1870619.23
2010-06-11,5,296641.91,,296641.91
2010-06-11,6,1685652.35,,1685652.35
2010-06-11,7,498580.87,,498580.87
2010-06-11,8,914835.86,,914835.86
2010-06-11,9,522715.68,,522715.68
2010-06-11,10,1827521.71,,1827521.71
2010-06-11,11,1339570.85,,1339570.85
2010-06-11,12,1016039.71,,1016039.71
2010-06-11,13,2037880.96,,2037880.96
2010-06-11,14,2249570.04,,2249570.04
2010-06-11,15,619337.29,,619337.29
2010-06-11,16,535587.31,,535587.31
2010-06-11,17,845252.21,,845252.21
2010-06-11,18,1173521.82,,1173521.82
2010-06-11,19,1410683.94,,1410683.94
2010-06-11,20,2100489.79,,2100489.79
2010-06-11,21,784305.55,,784305.55
2010-06-11,22,1061196.47,,1061196.47
2010-06-11,23,1439432.06,,1439432.06
2010-06-11,24,1375458.21,,1375458.21
2010-06-11,25,737163.2,,737163.2
2010-06-11,26,1073862.59,,1073862.59
2010-06-11,27,1873812.93,,1873812.93
2010-06-11,28,1348995.17,,1348995.17
2010-06-11,29,540716.58,,540716.58
2010-06-11,30,445530.16,,445530.16
2010-06-11,31,1377092.33,,1377092.33
2010-06-11,32,1192074.09,,1192074.09
2010-06-11,33,310800.79,,310800.79
2010-06-11,34,954681.56,,954681.56
2010-06-11,35,1160412.71,,1160412.71
2010-06-11,36,467711.18,,467711.18
2010-06-11,37,481915.11,,481915.11
2010-06-11,38,354828.65,,354828.65
2010-06-11,39,1371405.33,,1371405.33
2010-06-11,40,1007574.67,,1007574.67
2010-06-11,41,1217199.39,,1217199.39
2010-06-11,42,607218.6,,607218.6
2010-06-11,43,684023.95,,684023.95
2010-06-11,44,296818.2,,296818.2
2010-06-11,45,794698.77,,794698.77
2010-06-18,1,1503284.06,,1503284.06
2010-06-18,2,2001636.96,,2001636.96
2010-06-18,3,364076.85,,364076.85
2010-06-18,4,1929736.35,,1929736.35
2010-06-18,5,313795.6,,313795.6
2010-06-18,6,1677248.24,,1677248.24
2010-06-18,7,481144.09,,481144.09
2010-06-18,8,869922.56,,869922.56
2010-06-18,9,513073.87,,513073.87
2010-06-18,10,1837636.24,,1837636.24
2010-06-18,11,1336522.92,,1336522.92
2010-06-18,12,956211.2,,956211.2
2010-06-18,13,2003435.31,,2003435.31
2010-06-18,14,2248645.59,,2248645.59
2010-06-18,15,652329.53,,652329.53
2010-06-18,16,540149.85,,540149.85
2010-06-18,17,877996.27,,877996.27
2010-06-18,18,1183225.92,,1183225.92
2010-06-18,19,1457314.39,,1457314.39
2010-06-18,20,2091903.63,,2091903.63
2010-06-18,21,785104.29,,785104.29
2010-06-18,22,1052895.25,,1052895.25
2010-06-18,23,1507708.93,,1507708.93
2010-06-18,24,1354168.18,,1354168.18
2010-06-18,25,780444.94,,780444.94
2010-06-18,26,1001286.67,,1001286.67
2010-06-18,27,1887182.27,,1887182.27
2010-06-18,28,1267619.06,,1267619.06
2010-06-18,29,558731.74,,558731.74
2010-06-18,30,447727.52,,447727.52
2010-06-18,31,1368090.08,,1368090.08
2010-06-18,32,1150191.72,,1150191.72
2010-06-18,33,272399.08,,272399.08
2010-06-18,34,941612.04,,941612.04
2010-06-18,35,1198025.76,,1198025.76
2010-06-18,36,485694.72,,485694.72
2010-06-18,37,505761.62,,505761.62
2010-06-18,38,335691.85,,335691.85
2010-06-18,39,1368312.45,,1368312.45
2010-06-18,40,973105.3,,973105.3
2010-06-18,41,1202963.06,,1202963.06
2010-06-18,42,529418.64,,529418.64
2010-06-18,43,700009.77,,700009.77
2010-06-18,44,293481.36,,293481.36
2010-06-18,45,815130.5,,815130.5
2010-06-25,1,1422711.6,,1422711.6
2010-06-25,2,1939927.09,,1939927.09
2010-06-25,3,357346.48,,357346.48
2010-06-25,4,1846651.95,,1846651.95
2010-06-25,5,295257.3,,295257.3
2010-06-25,6,1640681.88,,1640681.88
2010-06-25,7,553714.87,,553714.87
2010-06-25,8,814919.11,,814919.11
2010-06-25,9,509263.28,,509263.28
2010-06-25,10,1768172.31,,1768172.31
2010-06-25,11,1262025.08,,1262025.08
2010-06-25,12,958007.69,,958007.69
2010-06-25,13,1970340.25,,1970340.25
2010-06-25,14,2246179.91,,2246179.91
2010-06-25,15,672194.03,,672194.03
2010-06-25,16,546554.96,,546554.96
2010-06-25,17,893995.44,,893995.44
2010-06-25,18,1220983.17,,1220983.17
2010-06-25,19,1450407.32,,1450407.32
2010-06-25,20,1973135.87,,1973135.87
2010-06-25,21,769848.75,,769848.75
2010-06-25,22,1095020.33,,1095020.33
2010-06-25,23,1415204.88,,1415204.88
2010-06-25,24,1399073.75,,1399073.75
2010-06-25,25,737569.14,,737569.14
2010-06-25,26,976242.09,,976242.09
2010-06-25,27,1962625.01,,1962625.01
2010-06-25,28,1231025.07,,1231025.07
2010-06-25,29,585548.79,,585548.79
2010-06-25,30,453210.24,,453210.24
2010-06-25,31,1303523.73,,1303523.73
2010-06-25,32,1124763.74,,1124763.74
2010-06-25,33,259419.91,,259419.91
2010-06-25,34,895800.07,,895800.07
2010-06-25,35,1230245.74,,1230245.74
2010-06-25,36,434879.87,,434879.87
2010-06-25,37,485419.39,,485419.39
2010-06-25,38,322046.76,,322046.76
2010-06-25,39,1280414.8,,1280414.8
2010-06-25,40,940405.03,,940405.03
2010-06-25,41,1174209.52,,1174209.52
2010-06-25,42,484327.56,,484327.56
2010-06-25,43,625196.14,,625196.14
2010-06-25,44,288247.24,,288247.24
2010-06-25,45,792299.15,,792299.15
2010-07-02,1,1492418.14,,1492418.14
2010-07-02,2,2003940.64,,2003940.64
2010-07-02,3,381151.72,,381151.72
2010-07-02,4,1881337.21,,1881337.21
2010-07-02,5,305993.27,,305993.27
2010-07-02,6,1759777.25,,1759777.25
2010-07-02,7,575570.77,,575570.77
2010-07-02,8,852333.75,,852333.75
2010-07-02,9,528832.54,,528832.54
2010-07-02,10,1845893.87,,1845893.87
2010-07-02,11,1302600.14,,1302600.14
2010-07-02,12,951957.31,,951957.31
2010-07-02,13,2018314.71,,2018314.71
2010-07-02,14,2334788.42,,2334788.42
2010-07-02,15,709337.11,,709337.11
2010-07-02,16,610641.42,,610641.42
2010-07-02,17,958875.37,,958875.37
2010-07-02,18,1257928.35,,1257928.35
2010-07-02,19,1549018.68,,1549018.68
2010-07-02,20,2143676.77,,2143676.77
2010-07-02,21,711470.8,,711470.8
2010-07-02,22,1120259.71,,1120259.71
2010-07-02,23,1549113.18,,1549113.18
2010-07-02,24,1563387.94,,1563387.94
2010-07-02,25,759407.87,,759407.87
2010-07-02,26,1078455.48,,1078455.48
2010-07-02,27,2024554.1,,2024554.1
2010-07-02,28,1399960.15,,1399960.15
2010-07-02,29,581473.55,,581473.55
2010-07-02,30,450337.47,,450337.47
2010-07-02,31,1311704.92,,1311704.92
2010-07-02,32,1187988.64,,1187988.64
2010-07-02,33,267495.76,,267495.76
2010-07-02,34,919229.36,,919229.36
2010-07-02,35,1245827.08,,1245827.08
2010-07-02,36,434252.15,,434252.15
2010-07-02,37,498292.53,,498292.53
2010-07-02,38,361181.48,,361181.48
2010-07-02,39,1352547.7,,1352547.7
2010-07-02,40,1087578.78,,1087578.78
2010-07-02,41,1273279.79,,1273279.79
2010-07-02,42,507168.8,,507168.8
2010-07-02,43,667353.79,,667353.79
2010-07-02,44,300628.19,,300628.19
2010-07-02,45,800147.84,,800147.84
2010-07-09,1,1546074.18,,1546074.18
2010-07-09,2,1880902.62,,1880902.62
2010-07-09,3,349214.18,,349214.18
2010-07-09,4,1812208.22,,1812208.22
2010-07-09,5,291808.87,,291808.87
2010-07-09,6,1690317.99,,1690317.99
2010-07-09,7,593462.34,,593462.34
2010-07-09,8,845289.77,,845289.77
2010-07-09,9,485389.15,,485389.15
2010-07-09,10,1769793.37,,1769793.37
2010-07-09,11,1280156.47,,1280156.47
2010-07-09,12,943506.28,,943506.28
2010-07-09,13,1870843.9,,1870843.9
2010-07-09,14,2236209.13,,2236209.13
2010-07-09,15,691497.62,,691497.62
2010-07-09,16,614253.33,,614253.33
2010-07-09,17,836915.92,,836915.92
2010-07-09,18,1171391.41,,1171391.41
2010-07-09,19,1577541.24,,1577541.24
2010-07-09,20,2107285.85,,2107285.85
2010-07-09,21,714677.47,,714677.47
2010-07-09,22,1092654.26,,1092654.26
2010-07-09,23,1417535.78,,1417535.78
2010-07-09,24,1665502.55,,1665502.55
2010-07-09,25,719591.13,,719591.13
2010-07-09,26,1122356.53,,1122356.53
2010-07-09,27,2119163.01,,2119163.01
2010-07-09,28,1340293.87,,1340293.87
2010-07-09,29,563449.43,,563449.43
2010-07-09,30,436293.4,,436293.4
2010-07-09,31,1315118.4,,1315118.4
2010-07-09,32,1077253.67,,1077253.67
2010-07-09,33,302423.93,,302423.93
2010-07-09,34,911210.81,,911210.81
2010-07-09,35,1268766.76,,1268766.76
2010-07-09,36,471713.59,,471713.59
2010-07-09,37,502456.04,,502456.04
2010-07-09,38,343850.34,,343850.34
2010-07-09,39,1330473.47,,1330473.47
2010-07-09,40,1058250.91,,1058250.91
2010-07-09,41,1176079.59,,1176079.59
2010-07-09,42,570069.48,,570069.48
2010-07-09,43,718748.33,,718748.33
2010-07-09,44,280472.78,,280472.78
2010-07-09,45,787062.0,,787062.0
2010-07-16,1,1448938.92,,1448938.92
2010-07-16,2,1845879.79,,1845879.79
2010-07-16,3,352728.78,,352728.78
2010-07-16,4,1898427.66,,1898427.66
2010-07-16,5,280701.7,,280701.7
2010-07-16,6,1560120.8,,1560120.8
2010-07-16,7,557166.35,,557166.35
2010-07-16,8,848630.57,,848630.57
2010-07-16,9,474030.51,,474030.51
2010-07-16,10,1828052.47,,1828052.47
2010-07-16,11,1290609.54,,1290609.54
2010-07-16,12,916402.76,,916402.76
2010-07-16,13,1932231.05,,1932231.05
2010-07-16,14,2130287.27,,2130287.27
2010-07-16,15,633203.69,,633203.69
2010-07-16,16,586583.69,,586583.69
2010-07-16,17,876591.41,,876591.41
2010-07-16,18,1115514.61,,1115514.61
2010-07-16,19,1412157.02,,1412157.02
2010-07-16,20,2031852.16,,2031852.16
2010-07-16,21,755098.41,,755098.41
2010-07-16,22,988392.99,,988392.99
2010-07-16,23,1413124.11,,1413124.11
2010-07-16,24,1418697.05,,1418697.05
2010-07-16,25,726997.84,,726997.84
2010-07-16,26,1028151.72,,1028151.72
2010-07-16,27,1880691.64,,1880691.64
2010-07-16,28,1225336.41,,1225336.41
2010-07-16,29,512292.01,,512292.01
2010-07-16,30,438068.71,,438068.71
2010-07-16,31,1335433.72,,1335433.72
2010-07-16,32,1120172.24,,1120172.24
2010-07-16,33,280937.84,,280937.84
2010-07-16,34,930269.79,,930269.79
2010-07-16,35,1124414.87,,1124414.87
2010-07-16,36,466962.04,,466962.04
2010-07-16,37,485150.01,,485150.01
2010-07-16,38,338277.71,,338277.71
2010-07-16,39,1339811.68,,1339811.68
2010-07-16,40,959229.09,,959229.09
2010-07-16,41,1179788.38,,1179788.38
2010-07-16,42,558837.27,,558837.27
2010-07-16,43,696844.36,,696844.36
2010-07-16,44,297099.95,,297099.95
2010-07-16,45,723708.99,,723708.99
2010-07-23,1,1385065.2,,1385065.2
2010-07-23,2,1781717.71,,1781717.71
2010-07-23,3,352864.49,,352864.49
2010-07-23,4,1848426.78,,1848426.78
2010-07-23,5,274742.63,,274742.63
2010-07-23,6,1585240.92,,1585240.92
2010-07-23,7,570231.21,,570231.21
2010-07-23,8,785515.88,,785515.88
2010-07-23,9,462676.5,,462676.5
2010-07-23,10,1831676.03,,1831676.03
2010-07-23,11,1244390.03,,1244390.03
2010-07-23,12,912403.67,,912403.67
2010-07-23,13,1907351.2,,1907351.2
2010-07-23,14,2044155.39,,2044155.39
2010-07-23,15,598553.43,,598553.43
2010-07-23,16,588344.18,,588344.18
2010-07-23,17,893504.87,,893504.87
2010-07-23,18,1032908.23,,1032908.23
2010-07-23,19,1372043.71,,1372043.71
2010-07-23,20,1900535.9,,1900535.9
2010-07-23,21,765823.48,,765823.48
2010-07-23,22,974123.2,,974123.2
2010-07-23,23,1333634.45,,1333634.45
2010-07-23,24,1333740.35,,1333740.35
2010-07-23,25,665290.93,,665290.93
2010-07-23,26,971615.62,,971615.62
2010-07-23,27,1808250.71,,1808250.71
2010-07-23,28,1205884.98,,1205884.98
2010-07-23,29,506502.09,,506502.09
2010-07-23,30,440491.33,,440491.33
2010-07-23,31,1276031.84,,1276031.84
2010-07-23,32,1109574.11,,1109574.11
2010-07-23,33,252734.31,,252734.31
2010-07-23,34,902050.95,,902050.95
2010-07-23,35,1121756.43,,1121756.43
2010-07-23,36,452021.2,,452021.2
2010-07-23,37,491998.12,,491998.12
2010-07-23,38,328336.85,,328336.85
2010-07-23,39,1314651.83,,1314651.83
2010-07-23,40,922341.82,,922341.82
2010-07-23,41,1192213.87,,1192213.87
2010-07-23,42,491115.86,,491115.86
2010-07-23,43,649035.55,,649035.55
2010-07-23,44,292680.16,,292680.16
2010-07-23,45,714601.11,,714601.11
2010-07-30,1,1371986.6,,1371986.6
2010-07-30,2,1804246.16,,1804246.16
2010-07-30,3,347955.05,,347955.05
2010-07-30,4,1796637.61,,1796637.61
2010-07-30,5,268929.03,,268929.03
2010-07-30,6,1532308.78,,1532308.78
2010-07-30,7,603547.16,,603547.16
2010-07-30,8,787295.09,,787295.09
2010-07-30,9,468675.19,,468675.19
2010-07-30,10,1832664.03,,1832664.03
2010-07-30,11,1250178.89,,1250178.89
2010-07-30,12,913548.25,,913548.25
2010-07-30,13,1817887.23,,1817887.23
2010-07-30,14,2054843.28,,2054843.28
2010-07-30,15,619224.06,,619224.06
2010-07-30,16,562633.67,,562633.67
2010-07-30,17,833517.19,,833517.19
2010-07-30,18,1078557.62,,1078557.62
2010-07-30,19,1366395.96,,1366395.96
2010-07-30,20,1955896.59,,1955896.59
2010-07-30,21,715876.27,,715876.27
2010-07-30,22,970773.64,,970773.64
2010-07-30,23,1319773.55,,1319773.55
2010-07-30,24,1387517.63,,1387517.63
2010-07-30,25,682124.34,,682124.34
2010-07-30,26,1005324.28,,1005324.28
2010-07-30,27,1816489.53,,1816489.53
2010-07-30,28,1150204.71,,1150204.71
2010-07-30,29,509872.77,,509872.77
2010-07-30,30,437893.76,,437893.76
2010-07-30,31,1231993.14,,1231993.14
2010-07-30,32,1065350.56,,1065350.56
2010-07-30,33,242047.03,,242047.03
2010-07-30,34,875976.83,,875976.83
2010-07-30,35,1139131.78,,1139131.78
2010-07-30,36,432451.91,,432451.91
2010-07-30,37,487912.95,,487912.95
2010-07-30,38,336378.38,,336378.38
2010-07-30,39,1308222.24,,1308222.24
2010-07-30,40,953393.02,,953393.02
2010-07-30,41,1211136.63,,1211136.63
2010-07-30,42,469598.57,,469598.57
2010-07-30,43,622112.23,,622112.23
2010-07-30,44,275020.96,,275020.96
2010-07-30,45,716859.27,,716859.27
2010-08-06,1,1605491.78,,1605491.78
2010-08-06,2,1991909.98,,1991909.98
2010-08-06,3,402635.76,,402635.76
2010-08-06,4,1907638.58,,1907638.58
2010-08-06,5,303043.02,,303043.02
2010-08-06,6,1633241.59,,1633241.59
2010-08-06,7,643854.17,,643854.17
2010-08-06,8,893399.77,,893399.77
2010-08-06,9,522815.45,,522815.45
2010-08-06,10,1949236.09,,1949236.09
2010-08-06,11,1369634.92,,1369634.92
2010-08-06,12,967576.95,,967576.95
2010-08-06,13,1969121.45,,1969121.45
2010-08-06,14,2219813.5,,2219813.5
2010-08-06,15,639651.24,,639651.24
2010-08-06,16,586936.45,,586936.45
2010-08-06,17,795301.17,,795301.17
2010-08-06,18,1166117.85,,1166117.85
2010-08-06,19,1492060.89,,1492060.89
2010-08-06,20,1910177.38,,1910177.38
2010-08-06,21,739279.19,,739279.19
2010-08-06,22,1010326.14,,1010326.14
2010-08-06,23,1417013.07,,1417013.07
2010-08-06,24,1442819.28,,1442819.28
2010-08-06,25,699464.43,,699464.43
2010-08-06,26,1125329.77,,1125329.77
2010-08-06,27,1908036.68,,1908036.68
2010-08-06,28,1523101.38,,1523101.38
2010-08-06,29,519787.93,,519787.93
2010-08-06,30,441407.06,,441407.06
2010-08-06,31,1352401.08,,1352401.08
2010-08-06,32,1144552.09,,1144552.09
2010-08-06,33,262789.95,,262789.95
2010-08-06,34,987435.35,,987435.35
2010-08-06,35,1180183.39,,1180183.39
2010-08-06,36,467442.94,,467442.94
2010-08-06,37,508576.62,,508576.62
2010-08-06,38,378574.44,,378574.44
2010-08-06,39,1409989.67,,1409989.67
2010-08-06,40,1057295.87,,1057295.87
2010-08-06,41,1338132.72,,1338132.72
2010-08-06,42,579544.21,,579544.21
2010-08-06,43,698536.06,,698536.06
2010-08-06,44,296804.49,,296804.49
2010-08-06,45,746517.32,,746517.32
2010-08-13,1,1508237.76,,1508237.76
2010-08-13,2,1895601.05,,1895601.05
2010-08-13,3,339597.38,,339597.38
2010-08-13,4,2007050.75,,2007050.75
2010-08-13,5,286477.35,,286477.35
2010-08-13,6,1547654.98,,1547654.98
2010-08-13,7,598185.4,,598185.4
2010-08-13,8,867919.21,,867919.21
2010-08-13,9,481897.98,,481897.98
2010-08-13,10,1962996.7,,1962996.7
2010-08-13,11,1384339.1,,1384339.1
2010-08-13,12,928264.4,,928264.4
2010-08-13,13,1877592.55,,1877592.55
2010-08-13,14,2052984.81,,2052984.81
2010-08-13,15,622437.08,,622437.08
2010-08-13,16,543757.97,,543757.97
2010-08-13,17,759995.18,,759995.18
2010-08-13,18,1084722.78,,1084722.78
2010-08-13,19,1418027.08,,1418027.08
2010-08-13,20,2071022.45,,2071022.45
2010-08-13,21,793589.18,,793589.18
2010-08-13,22,993097.43,,993097.43
2010-08-13,23,1346345.97,,1346345.97
2010-08-13,24,1384243.75,,1384243.75
2010-08-13,25,686072.39,,686072.39
2010-08-13,26,1011938.29,,1011938.29
2010-08-13,27,1864436.12,,1864436.12
2010-08-13,28,1218688.09,,1218688.09
2010-08-13,29,495269.0,,495269.0
2010-08-13,30,444160.07,,444160.07
2010-08-13,31,1327719.34,,1327719.34
2010-08-13,32,1157975.68,,1157975.68
2010-08-13,33,265367.51,,265367.51
2010-08-13,34,951208.65,,951208.65
2010-08-13,35,1090587.5,,1090587.5
2010-08-13,36,470436.8,,470436.8
2010-08-13,37,491815.83,,491815.83
2010-08-13,38,341400.72,,341400.72
2010-08-13,39,1371465.66,,1371465.66
2010-08-13,40,924011.76,,924011.76
2010-08-13,41,1285976.53,,1285976.53
2010-08-13,42,583079.97,,583079.97
2010-08-13,43,713479.91,,713479.91
2010-08-13,44,291028.09,,291028.09
2010-08-13,45,722262.21,,722262.21
2010-08-20,1,1513080.49,,1513080.49
2010-08-20,2,1964335.23,,1964335.23
2010-08-20,3,351728.21,,351728.21
2010-08-20,4,1997181.09,,1997181.09
